Consumer_Key,Consent_Event_Key,Data_Collection_Type,Consent_Sub_Level,OpCo,Legal_Text,Consent_Date,Data_Use_Purpose,Consent_Status,Data_Use_Channel 
tuq6xAOcALNyQuHo7FmGq7rqlPUlqsOqJR55FxUV1XNLivDQEOrgpnzUkubEk7uM,M20onZ4h7S3yGzUUS8NMDB5XKs5C81G3u4ifKumjn5qojJANsYRTZyHSrTBSxkvN,First Party,,ES001,,2023-01-09T02:04:10,Marketing,Opt_in,Omnichannel
7dG43CqFGgOyVjPWV61pxAziQjqOdjerzlHx8y1AxyAVoPXb8yaIO0sE8NoDwxwQ,lVbFi7kbUkCsZGQRvA0wnLqi0J0PZASwuSTy0ODDlAbJz7KFvrgpkxoH07Oob5F7,First Party,,ES001,,2022-11-27T22:28:46,Marketing,Opt_out,Omnichannel
Ne62LxRGhCjJXFeZBztXWIxXSq9lWenrn4sKwoj2jnmICuLjL64fK7EUTgjlj5ST,jAhL9vRpx4v2waAEwg6lzgGbPYtStokOJklAhWpJGYJUPxMO8opoxrG0NKzVaqGU,First Party,,ES001,,2023-03-12T01:48:10,Marketing,Opt_in,Omnichannel
K7iRVre97dI7rXYAmxqPt2y4d3ofkGKg3R2HeHYq8zMtx4CruWmj9wSoJv74E5Gq,pd2TxDmYleaUQDIYgJAM5J7fr9Rtu1oE536CjQFet8wsA6SIi1v3a3bCGtzBlq1k,First Party,,ES001,,2023-04-15T12:20:03,Marketing,Opt_out,Omnichannel
X123uAWEbneIl2PwBx3JxNsR9VDqHXHSIvq85sLdk4y0XQn1cY0jrY2gBgKoBa6b,BAfXbCH1NBBeWpHLPpQllwfcwWyXemMow2uuNhCdOyqcI2XkLkjvAxvIBMH0FWbD,First Party,,ES001,,2023-02-05T13:06:44,Marketing,Opt_out,Omnichannel
5I9R8prfg7iU8PVtIUUNGCBCt1UFss9aqgtbnP83D7HU38xaz7eDxacafuE5nbeg,1wvPKqfRRa4ni68KcBDg3G5M3TwDp812TdPsXvl26FSY2NWtLqsC0QcJGH8b63eH,First Party,,ES001,,2023-04-19T00:08:12,Marketing,Opt_out,Omnichannel
N9SYKuP9xz3fyYyJfdSWOvSAmxEV89qXNNiPNoTuqnaKXElCEFkJfJLuagsm9Vp8,W1RfTDVQvNwFE4mPkDgCy8uNSPq3C4FtkD4ctM1qNGfk8qoPUQOPJ4iRZSYnRPdP,First Party,,ES001,,2023-05-12T17:52:51,Marketing,Opt_in,Omnichannel
GPwIifxwLqOTnG5IhhyxGmCfdcg0doe5RsZ088RJyY1jvYRKC7BRdTWZYx5oukVO,bQYFVovIYeUwpLlrv9Nl4pZX2Ttb8VDSo4DeHneheVYHfQwb5EcigAZn252zwJze,First Party,,ES001,,2023-02-06T01:24:05,Marketing,Opt_in,Omnichannel
mLcPTXraJhto9Cj4uORjKnatPi1La6qy0mmgZ2EBnI9RSwr5Ih6pBqGSk4NmA8Tl,cz55tg6LUVJaIGzFx0eDaDfj80AboZxxzURpjNfaQI4QLrqEPKQuFZ6or6vtVdnL,First Party,,ES001,,2022-12-20T01:30:40,Marketing,Opt_in,Omnichannel
dZNLGsRA0lyxkjwfUI2TXuOMs3Q9Ek8k5GB2NkykITDk9bbY2wNnW496MyYYMZkF,EPHfKTIOyF6uRhiPGwLXhVjowbqxIcK4KnnoPGRwQLO9y6gOfJHMdeSRO3slodRW,First Party,,ES001,,2023-01-31T11:00:14,Marketing,Opt_in,Omnichannel
GSsQXBOvi2zr3ejmzewPIRAfXYAGeWeXH0niyz01DQwLb2LqAk8fqATFK6qF3XQT,bxcmPIdwSKUh8wBTtUV4VUdfFpFPZmPGXjur9qr07uX7IUeZcQi6HwyvYD6fsUTB,First Party,,ES001,,2023-02-04T01:23:36,Marketing,Opt_in,Omnichannel
3oJzhk5OXMGvkSQhZ54X6VQCJsW8qedZgMupVQJDddv5fg6H5s9SZXCvXm5VuclT,pPKA79xtJJXF6qI2Ra9qu2tVapsXKLRLL9WQPytPJe6ovgog5TXnrbvKZRuMH3EX,First Party,,ES001,,2023-02-22T08:26:40,Marketing,Opt_out,Omnichannel
JaX7c25Yvtzzpl71SQWbeHoabvexv3Ytm2LX5xujYDUMw8BVfkkax38p2dspqWuL,B0rufNl1LbyByDr4YSM1ONrkBKf0Kf0obBXSxOKrvZ0ChLN6YF8kM7bRbcSS6aBf,First Party,,ES001,,2023-03-15T06:34:28,Marketing,Opt_in,Omnichannel
6gXpScHlnkT11XRl1IQ6lQM9xnTOyUwCKyxc9G2QdSjGgmom0Noce4GUCFQ6pVZa,xXqtNrWZFOMZrRiHutJKFDQfKMin4I362NXpGuRixzGHrwcuXAQA5UaLXjkMhjQF,First Party,,ES001,,2023-01-11T04:41:07,Marketing,Opt_in,Omnichannel
8lxk1ocXyNPG3tc7EUvF5dNiHVjJ00Q08HH05BQPZyCehYR7AVfIqrXkbjK9ZOn7,Rnl2Dj32ktVIbm5Nanzc3FiLFkbLIx9jHJFsdW68RTjtDKo1NtWu4h4igP8h4Zp2,First Party,,ES001,,2023-03-04T22:40:18,Marketing,Opt_in,Omnichannel
y2eR2ttPnCgX9r6CMHnh8YRVNpcQqmml2vPFLD27Ev2wNI99L0G3QaxYTGGTbWoy,aj34WJg9bdomxU88yCqE78BN2ig6opanCEtkbBzLSbIm5ywesxDnEUTZM6ZfwFQQ,First Party,,ES001,,2022-12-21T05:09:19,Marketing,Opt_in,Omnichannel
fcwf1O5PbqJidzseeFvLtN5zhPQRTmJYoghbLTcbLRLt3nB4AEBMtNYFuRhRb1vU,qsS9c1UQo9GlszMQYxilikwrVMkUbZ3wA6kNJYbvB3Wjc0qXPb20Yq1eJ7HXKJgg,First Party,,ES001,,2023-01-09T01:52:17,Marketing,Opt_in,Omnichannel
mh3HgyQXeJTZfuAuFizGXXOPmm3Pi57bNKR5DK7flfeyuzkUm8c6eQLZbWa5Upsq,d0sAdjhTzu8MngAhZHuNyLpnB1un4EKU8w24ae77nvlGY8jtR931Mx6DnN4fvuBD,First Party,,ES001,,2022-10-19T02:10:34,Marketing,Opt_in,Omnichannel
v8rodGSV07eV8omVebdTBsBomghT3ba5kDHh9pzPxWaEpci7wSCYZNgiMcaMYEC8,vxZcjdjD4Kre5kvRLEhkmM0XITvomR6CjpDMXRb4gGLijeqDr9VZEhFbPkbvL5Sa,First Party,,ES001,,2023-05-01T07:30:40,Marketing,Opt_in,Omnichannel
DbDUfBsHNsvgnP22UAY9lf2gzX67MR9WeooB0JHpeXPDxBR3TpVF3u1WUCuAply5,9cEhslaKnuN2TnFBROBrEM2prX2NSXx3Ncz1tRAomXiZExX6sZ8ZuSJjPuJWx2zu,First Party,,ES001,,2023-02-16T10:19:33,Marketing,Opt_out,Omnichannel
SikdupCdDdxytkGOdy9EMD1s8kmWGgrTxEyZFBC3Vw0OfnjcK04MlVsDRIal6QUt,sRtSFcfpPptnpCUxpl7bRVDm68c2JEAKUuXxfjACYbiVnur1bMGJETYlManGQd3u,First Party,,ES001,,2022-11-08T16:19:52,Marketing,Opt_in,Omnichannel
uomv9G5zTGrb8fQeddr9yddVetnhhSQ1E4FfANyDP8yz5XUTNOjr2wb3jz2q2qa1,V9mSqD6YqUFMlklRA7JVg4svhRKxpur8ML6d51vroVgTL03iMU7DkX8WTQOCPWQl,First Party,,ES001,,2023-04-30T21:25:01,Marketing,Opt_out,Omnichannel
k2v2VPEfTknFsJus4dWkcm3Q1Fob7oL6oz2KY5U3ol351X1dP1YDBtwx7NTmVQUa,adfPWxz86UvTc93C4W7Z1qNjxcOgplMxObdCro8EJhU56NCING8UhTkZBaeuc2zz,First Party,,ES001,,2023-02-20T03:45:02,Marketing,Opt_out,Omnichannel
gfYOgqoYWB0oH5GCg23CZCfl2iaxdZwDanPb1ERyUyvgfdK3lFawe2hVWDeztW8Z,aDIbDsrOSsDvGT4iGhOzn2Jn1gj1jsKl4etxJN2etEbaJ2O5Q5cyUSM9rWb99HG6,First Party,,ES001,,2023-03-02T19:40:41,Marketing,Opt_in,Omnichannel
5iZPYsZbmoIyqGMBbxz7ZYSVKYfRI6pNilbl4nLPCh3mvk2UzJikoCfjWXb3JQlP,P5HbJTMEcsC2aL43wiFBoksuz3uPkgCGhE7iBqEQrWfB8LlCKMo61aqQ1Tl5WmGW,First Party,,ES001,,2022-12-12T19:53:13,Marketing,Opt_out,Omnichannel
JjLifHiWXBjRXA7IC3CXGwk4yXLDTptBXd8mjBnHzyxT4VP4pOxP2vF5SJDZHAgT,LR3SAkAVl3dwV8TmG3LNSNmpZ2dmMMHuyX0AWMn5uLBl5Bztw5m49EcKfAS2Ulvn,First Party,,ES001,,2023-05-12T20:22:16,Marketing,Opt_in,Omnichannel
mbXluPteIy0pZInrD5VoDfBgmZNPXeKj3LsuVRz9ZGvQKB3osGrXnR6VciofMtwA,hg5ZVAIJbKeDdg9dkBQDSRCPDfFrdYBI9WAaGGd0cDZCroDsyipGEszU8WrUFW7e,First Party,,ES001,,2023-03-22T15:40:49,Marketing,Opt_in,Omnichannel
vTx0TjMXh3VWZ49yt2nsQCQcxqXYic5QlXAx2NN48hXNDheHaYskU1rvH3UiIx9E,PGsle8baLQwPajddZ95FifSJsYAuuT6GfzFaTQIc0gM48WAw3QGLtfYrmQeIBSJ6,First Party,,ES001,,2023-05-06T09:45:47,Marketing,Opt_in,Omnichannel
rYzBPd3YXA6OnpILCxt3d1URSLVlMl0Jq5GUIb9jRZYgxs4abMknjfynxpeghNxz,2qnvub1uXaizOeMFw5g3LcmI7xpDq36vT6OzMhEQO0ujTCRoWeV3yCc1VRwSwmCY,First Party,,ES001,,2022-12-02T14:00:15,Marketing,Opt_in,Omnichannel
EeDCDdEICARHDnnVzMVxTxku0FytEe1bYRS1Q8l359jmmNaU5ulrWiG3Xo66Xram,98fL4X2WNrxoQK35fw14oEw7VJlwjF18vbI8lpiBPoPLSQ7D5RytDwWsqCkt0DYC,First Party,,ES001,,2022-12-15T14:58:27,Marketing,Opt_out,Omnichannel
i57cG5grfAmnK5CiUg8lvQyWvf24vI8Lysedj6FZqDysmwKlX5gMVfk25UYLziu6,eVScEt3R5JHEBSV4hlfwEzIigBKdNqIHZ6Ou2GQDb2Xs5QzFKsNbr76vTsBG1bcW,First Party,,ES001,,2023-01-27T04:47:27,Marketing,Opt_in,Omnichannel
GzK32bAYagEgxSRoeQnyJ9kDBoFoSHpO4NksDmQnWtIT9D6cAzatZEW7urjoplxp,xTutDtfR787fKkRHSfPnMPTOpQmpOCxTAyhsuzig3sXfg8p0xgkPaCjEvQAPmIgD,First Party,,ES001,,2023-02-03T07:31:17,Marketing,Opt_in,Omnichannel
xHJQfgDYp81CalmC6LtwcvEgCcgwD2zP0K7oFpzzcaIXJFadBP6fO2ibcfhCA5Nq,oiCKWsX7J4NF7BV4z6LBV20FBj9TKkWn8ho2J0AApDyqrpVlNouVM4S1Qgq52Rbj,First Party,,ES001,,2023-05-19T13:39:39,Marketing,Opt_out,Omnichannel
rxp5sZNgWTysaDoAWJYxulswMUgdlZswter7PCEBgKE6JZ2e3T6bLdnds08kEc7N,3KdYDPawsNRUzMmnRzUWtKSEGlu6BZmFWchG1zIwavacGf87MLXMaEnxJ7uTeWHU,First Party,,ES001,,2023-03-30T13:14:51,Marketing,Opt_out,Omnichannel
LsYFCe1jedTNvkfjdDMXMQc7G2VZoEZGcNm8QmMKxyJqFj5TOwRmHF0Jyr1Gy4VS,L8oPtH0Kwki694vndGtRRTWWcGMhs9VoLprJQUL5zDXyRk6UjFmykdUqAwux45vb,First Party,,ES001,,2022-11-09T20:09:04,Marketing,Opt_in,Omnichannel
EDSQ0sMHROlG56BiaYZvix9DvupEA9sXx4RYZ9UxDBRMvouR3YiWqQt4LqenDeMx,E7TyqAp6andJG6bHdJ9bD4KJ5zJVkltT6oBkDL4HNJ6GBkIggJYocDbODmwcGV0l,First Party,,ES001,,2023-01-19T18:58:53,Marketing,Opt_in,Omnichannel
HutZZKZFe7Ry7nmzg38ibe0bH76LaUYoIgdP4bTnurovEfxID9L4HcZUfNhzamWN,iCBqsb9Q9bUhXlemIn3Vh8w9DoUvz7BExfCgvhuJ6iq9YRfdW0gEgk05Da4VhXw0,First Party,,ES001,,2023-02-03T15:43:29,Marketing,Opt_in,Omnichannel
UwESv0mRLVGDpudPwjLqwT1PAhy2Xc8WO7vmaIFNvMQgqV4O0n3tnakBemeEeYz2,xSdvcsEZtRWOijf8x3Jzl21Rvpfmb83rZU652dsPy7ccHoHp5TQ4HykeVOJUB0so,First Party,,ES001,,2022-12-20T02:09:28,Marketing,Opt_in,Omnichannel
UzRi0hRbPV8tXAu6eN6wjQyyR9Blol7EAQlrqczJkhF24hUBoQt0eK6C4mQSJlSO,Nd2eleSjiu8AO2ZeJvpPslaMgpSCYysGnh7MOfJRoPQgHUxscVJXR862MwL3XXt4,First Party,,ES001,,2023-04-09T02:36:17,Marketing,Opt_out,Omnichannel
Zln4pdcdVtK5Fwxim0dVI1nfTm5Bri5NJSPVZ8fu923gXQWOhGMqOwOmHqyxaMag,fzrMJmUR740myvgM1RHqOlZTaYQcSCUqsNNCkEx61GZUt58s0d6xRM4rQQGFFenf,First Party,,ES001,,2023-02-11T19:24:09,Marketing,Opt_in,Omnichannel
j1hi3a7I88AeNGtqAlynuwyM7A0ETeYVWw3zH51R1r4Ewu6hFFwhCoip5hTkPn2u,wkIKTxzGCtsg5iE1IpjWZ7iCF340vtf4iKa1rRJsasxbisKSeDQJE1jCWhecwdHy,First Party,,ES001,,2022-12-20T12:24:57,Marketing,Opt_out,Omnichannel
yYOmudhHNtZwMJOzR6s2jt087r92fSwnagcsC7epEDhNz5y4s7oQGoQeSlAWVFTF,xHlcR5adAkpGnSRjLxp5KCRoiT0RPZytTSzRZUPe4QCXTBCVwrUaminX703FWYcO,First Party,,ES001,,2022-12-11T01:54:46,Marketing,Opt_out,Omnichannel
U6OjiEgylZpVsfqwovjDELEOS6DVsCAyPusj4GWZkTjzMP09W6WHmvlxkyRGbvvr,UKsewGnZ3fjF95rYHoKDxPJw3gqZ9tSNO7oYmNc7EYx7oDxaJnGmHSu7QH0LYrH8,First Party,,ES001,,2022-12-25T19:58:27,Marketing,Opt_out,Omnichannel
o8sRYw7plScDzjz9ZSH5IRd0MYhpxrV5P47hoxf1ZGMQMi7DlfkGb8ZHwMfnXIgy,y59pqwwyut4My07BlJhMhdU9BeQMC1SvdEc5WMeulYFTwMDS9QKzp8fwmWzSIuKt,First Party,,ES001,,2022-10-27T13:27:42,Marketing,Opt_out,Omnichannel
3I8DYByDuuoOPZhQ14gK2Mm5ibgYKFLpAGSD3m2oYqlZQRdZwhoz4Rxvp4uBI2WA,dFWlammmk8WRbgrJd8ePHPiYnvalxNIf3RbhRHxITx7RUVEEWGivX0QoCoAbIss2,First Party,,ES001,,2023-02-17T19:09:51,Marketing,Opt_in,Omnichannel
BIVAFGH7WMCNKC1jdtbVyYjSKEs20hdvbl5BSAQG5WQ1ioBXVevij1XO9bUYJnP9,1Dm2mt43ECwK7j2L5JkRDTeUi2C9rPEtvqGVs7CLP5hA1FZM2qLmdovyzIxoVjM8,First Party,,ES001,,2023-04-17T15:11:47,Marketing,Opt_in,Omnichannel
T2V0IVQkg3U8out6zU5QR3nvnGEy8zNxi0qqj0mpvq4q5J6rs8U5qx9SzwVIr8r9,gjmWNPSESBBQSmBlj5PImWUvhlaczM3GI5QJrF15fKEoDlH3zta1iW7mzmlvsWPX,First Party,,ES001,,2023-02-09T00:50:10,Marketing,Opt_in,Omnichannel
Lw7zqQ4q3QamLrcjxIn0TV2Wh8OiUYUjNk2SaQwaBY13ImO0uikRbPtGOLiL8LB4,68TSZSN3xvVKACmQy7TJxA9pFfb0tSHQacXLYYtnqBwFu3nSttkPioaeT9Fo9AeY,First Party,,ES001,,2022-11-22T05:49:52,Marketing,Opt_out,Omnichannel
EDxpCbEePUvHV2rKjZh8jQDpbZrn7026MnJNg0dS8nXiHo8CHxeWkadNQzY7LwHv,hAUAcq5xEKzpS8qzONASqCeksHfE6xgNb1htHOcAbDiYyfLtz7wykYLnJpL4Oy8M,First Party,,ES001,,2023-01-23T19:26:19,Marketing,Opt_out,Omnichannel
5KXOAseTNCei3SdOmE4oPu1Vfc5kwyuJfqWABFsgckhmbbwY4345RYJRLH1rlNLK,RToq6Gks9rTf6ZUMLCiNeypEYzfF2zUPUZSSpNqU96UbwrqL4aWZWDW4gyMFNWQM,First Party,,ES001,,2022-10-03T05:09:31,Marketing,Opt_in,Omnichannel
UTKzNiHqRPCclSCpNA0W3fYqkhuHDF98vTiloQm3JCLZA2xzDPqNNmVKPHc4hDKq,NlVnk8zwuaiQAW7DZwfS9wbtgPrGUgng1Ywhl9NPTbTLGFvY5ERNJeQymoWKgbKS,First Party,,ES001,,2023-01-19T02:56:51,Marketing,Opt_in,Omnichannel
76CwwjSp747jvsKYVOWPgyyl3fD8zBuZBNMDaoZ1z7iQoDcRI3BBmXSYrhLeEWkk,CThDGGzQpsmlyiwToU0SlO0tR55aI9tuH4qvNy51ZsqVJLn6agKBcQlyzjiMsSuW,First Party,,ES001,,2023-02-12T14:06:48,Marketing,Opt_in,Omnichannel
27E98pUacDAvR3njGIDbAZ0z4WkPwJKMtsEbxFV0an8URYqNWQBpj8yGVW3GVZvD,VILFmq5UPYMHymXTO6Y3aPbvTEdie8TfUFNWCg8OzVYiLaGAgMgqzGlnDiv58lhJ,First Party,,ES001,,2023-02-28T17:57:27,Marketing,Opt_out,Omnichannel
MGcar8QvbAPTKAUX3XTGBHv2A9GKnuAyRHQF8px6AsTk2c3y74yzzpihNUhahida,oizBmf7w8EvKywid9S085sE3487EewwYa8ZRuBWtmcpHQ0eJJ976SsfvpZcgMahD,First Party,,ES001,,2023-01-06T21:49:09,Marketing,Opt_in,Omnichannel
YsBMuFWa9SDEiQ3dDyEWWDDqwY4OxbCeMorYXpxi6Jd45R2DHQzqKPQPOWHugpLG,Tw9DZJewud4hoUw83zTtmKQQ5YbvkkzoUiobwIRB2EYj2LDjmCb3k70k3xxLCMH6,First Party,,ES001,,2022-12-23T06:34:20,Marketing,Opt_in,Omnichannel
KajRY7JAtakHsIYQ1eqJGM8wLEBKU56T0AF7OQB6YytqJ3coplMIkXe24xxEUBOj,98N6jKHXJJnjQhMOwqlKZPpbNqKxrMDde10uD96Is7XCYRggwqY93Wg52zcWNGI7,First Party,,ES001,,2023-02-23T01:40:04,Marketing,Opt_in,Omnichannel
9Ic7KjRq54ZWlJJZvo4v9yYlQKZCjFPz5XfrDPsIUnGt3duwmhGwzB75Y4FGb9ww,Xug7gN2MoCXrvb3MEeItUwj9h5OyNG1Gmu0bhbFViGjfT1qgTFihUjf4S0IkjLio,First Party,,ES001,,2023-03-31T22:59:41,Marketing,Opt_in,Omnichannel
isLw2tgaSWpb3T81ydzS0r1hVPwA9cp0SZfUQ3eHVJI3Wr8uuCPBdabQknj7rSmz,4ooOLhyiX4EZcxqGrZdnA8W3xGN6ia7bDgmRGVkiY5ZOesKngdEb347Y8Mww8JT6,First Party,,ES001,,2023-04-10T00:02:59,Marketing,Opt_out,Omnichannel
ry6Kwkj49bk42uUJ48RydmiaV9V2GKuCUBpOMnDbRaIoxPEMcEZQncxMxHNDwMEa,NmdrNqgz3NctH6agJZdoELbVfUz0lse7E0kOKnD8adqNwPnZWrVZ0uqVsCP6rIaf,First Party,,ES001,,2023-04-13T15:01:46,Marketing,Opt_in,Omnichannel
lBBpt4d48NPl1j6FRAEdIHRWyhb5fUjmKtDJXJcNLVB9btcFaRPCQJ97gUGUGUL4,LMoO8d0yWAKl3QMpFXKqOEVOmLpU3XM8xGmxThzv8qO4KYEOXX30csxBcmIHdxuU,First Party,,ES001,,2023-01-01T04:06:07,Marketing,Opt_out,Omnichannel
qlyMLLZmyHC7wcLMRz5Tz8Nqb0LbinVG2HEBDKEgVyq56JZ95ksat1j4PyJTovLk,aHpaGpueOcm6OCCmrdizT4QwDi1B9d2pnA0Id3uP0zj2qUv9QIrv1YO8aaRTn5da,First Party,,ES001,,2023-05-11T17:46:47,Marketing,Opt_out,Omnichannel
Oi2TSY1kcnhwQUhHcsnZv3TJqs3l59UOGuE7qs1iAvNVm9nbF7KA9pSuY93r0PM9,JswbWqZbEsg08mSUQOrq11zflH0AK8OrgQX5gJ1RQTkZxsLVLWmBb6wuczK81PZG,First Party,,ES001,,2022-11-14T11:24:15,Marketing,Opt_out,Omnichannel
ad3zlBaTPMZte3S0KgWF1tsBkbOVh0cAYSpU6kOdvqeFA0g9JURDyErUoZTjgN90,Evv7so9dtMVnhlrI5ffZ6PidkA1nzRdHB0cDAPMj20dJTJxSBsI2dr73JUEFG1lf,First Party,,ES001,,2023-01-14T06:50:46,Marketing,Opt_out,Omnichannel
0NnBDxRXhHYm0qG84KOdG6L3aWgV3410let7GnreN9kiIsnE4MEPyDcdAcsPlLYC,fnl4t8hKg8q7DFtoMdwSRn4tYLH1hygSGTGqrdNtrXr9Hx3HhAhEmWgr7ZBkNUbR,First Party,,ES001,,2022-11-02T05:16:35,Marketing,Opt_in,Omnichannel
YoR3sQottx0xLt9YEPf0BzNMblfrNRplM5JT965ZhTvFFTheYwTQYM3wqH7KEiej,mvk1QKaeAF1ysqAuNMKsmJHKQfXg63zDtSSwbSYueIW4IU5LXTEy2pKz6B35JDu1,First Party,,ES001,,2022-12-22T10:45:21,Marketing,Opt_in,Omnichannel
OpaTiJ4xNu0coCeLKP6eRWCYNFdP7OWBFChDZTh9C9HHBam9UogOvLc3sICOy0WS,1HPK2BJdmNKvVBRU8a7tK0ABZipST96caE75qpnjN85RrgyEnRWIiUusdqjUBgYx,First Party,,ES001,,2023-01-07T07:04:52,Marketing,Opt_in,Omnichannel
MtTUwwV2QrtGfuzy67OSeiSpejfetnzUW53uOsg9keDwc5QcnpO3HSTBN64jKRpu,9uoMQHGF2iU6T6rF6yi4NVRrk0fKqfHvPIMVxV8t8zMJ4Ut31g1arULTPOpbvDhj,First Party,,ES001,,2022-10-23T19:09:53,Marketing,Opt_out,Omnichannel
pQaewsNNwmt67wWx8woYqj7ChM3JQHrsdRRluaZe6upPQBsUkgEm0ygEUIC5IrMg,iU45eQABjafjb2YYLg00xxumSqOo5bIFslenq7FlUQ3w3QyRT7XSvO6pIskajvYm,First Party,,ES001,,2023-02-02T04:43:12,Marketing,Opt_out,Omnichannel
c7UhxnedgGZG7DET0RfkVPk0mAIfLd8eFldTLi9AfadtvsSWfGSbChVmTWluUxRg,abcsefWZX9YrZF4hanaDl5pS6l1LEbqd4BFXQjoTGobF4xDhsM8pWowwFIR24P06,First Party,,ES001,,2023-04-01T22:24:03,Marketing,Opt_out,Omnichannel
vmFImupUzE41qydok5b4ci30MFKkh9eWO2BPwI1fxBOTrmVbfHZ0rKYnWYyA1IUu,T0g7ErsQVpSe7zF45S12c701tiIgOhGYJ4h0Z3yJSRB7Zx19n4iGawVYnum7Cluw,First Party,,ES001,,2022-12-29T05:14:12,Marketing,Opt_out,Omnichannel
Y89ZrvJzNOcVZviaNIbcpfoECtNEctFv1wrKOzxrCcIRV8dzk8v8wvoTzFjZA5BP,6h0FJDkFX3qhGNJvtnMLVAM6x5lYHL1fVXJCxe5jdH6mb1FITagFeOIlmGlEDJgP,First Party,,ES001,,2022-10-06T02:10:19,Marketing,Opt_in,Omnichannel
hwjC7tAFoagI0lobMar3ONbL0HDrs6VGxFpqJ2idGj2vT6fDnFDUewcxS7aObBcy,xdPa71833prmiYXNzXUivmZ51uryjQgvamGWkZmCaL1kQ1zUX6H6JWlXSgTzc3SW,First Party,,ES001,,2023-04-28T07:12:50,Marketing,Opt_out,Omnichannel
mddw0MKcp76fNdnDIS73lKrjVYuYFbLmiF0RT7vKlfA5pDfsPEnloukhUCbxQEGN,TzZmZtrC2Et7B56Ny0wNpBveWbciPJzm2ezFglpS3VftbkfDQmxRtYCMsuEm7XoI,First Party,,ES001,,2023-02-21T08:11:54,Marketing,Opt_in,Omnichannel
8gnVqt5zcJoDFb1vB6KxSNlqv0Ivffo7j3oQGgqyhpPGI1lAZAvA0rH4tpE9qGkF,ZA0vwN4Eid6aJ721yIlJzw2Cq8AD3fcbRdYv8IhCVJRb4oCHWobOiSQa3FtD34QR,First Party,,ES001,,2022-11-20T04:56:32,Marketing,Opt_in,Omnichannel
Z0ap6mDqDP34Gw9RLhafIIWQq3HH2HoymxME4uYwK2qX0sJknTcs1nsn9QfcBJB7,gqNCW7M8gItX7cFOu0UbspTyNtlYb5c9aEfa4KUUeK8GNsdmGJINIKIocE3h4z1S,First Party,,ES001,,2022-10-24T15:54:24,Marketing,Opt_out,Omnichannel
Mlix0Kdn20NyC3C0cYTg4IHAWlBssutFUOvXTPDlVsa3JUKKyZLbO1tXCTX5l7Kx,dne4GwGWW78eRxa7kn8zLnP77c23lIuoWygNRHECyjJ1N8Fx0u16VxmeMnEAVtH3,First Party,,ES001,,2023-04-22T03:42:14,Marketing,Opt_in,Omnichannel
y13j4svMZ05qYRQo7BHW2qPyFXiJFo5BjGV32P1gpiJoWhKvS7rdj1nSzkOMS0jr,9CTNc6aS99jQVul6Uvm0UGz2R3mRBeHhSqXS8i07ZJ3SHGyZTqrLJxIEQIRPyzpn,First Party,,ES001,,2023-05-22T16:31:31,Marketing,Opt_out,Omnichannel
rXmcfhlXNbcAPYPTx2rTsL2jxG1AP6YD9uYeCXuIOzjtccDE7qNjpPMeBZEg04kK,aUQDb76NYDnS37GWZJZqH6qx2hfwLF1G6xBhWOoffTlQwRgCTMfSU3rznQOqJjk0,First Party,,ES001,,2023-03-28T14:46:40,Marketing,Opt_in,Omnichannel
J347CvL5qOgVpqmAD7ZoGiBWxezS2jp13BzHCChuPzE5ODWlMGy1c3FFqG0ZNwI3,7381ea31Pn0wZniy216rcmSQYgqTjIVOQPcdOZgrMxpCzAIPn8iVqueZshv2RajZ,First Party,,ES001,,2022-12-22T21:11:53,Marketing,Opt_out,Omnichannel
AuHndgR76oEcF7RAG9itZdhJ8DFLGIVA7x1tSqrrzHLe4NvasdpIO5nTXUa9UJMB,HPg6lp2lRY2c5iu0AtaIc26me3ACHj2CjeWWhr6fxLIaP8JRZ2agQRf9TNGVU5zM,First Party,,ES001,,2023-02-12T01:17:42,Marketing,Opt_out,Omnichannel
UZjmoec8a4G1IP0laAF8QOwQmOP2FfSR9hsqrMx7G2k3j2zTQJHcIjUDFPxo1yHB,0Vu7LjjRrovD1KbvuTr0U4ish0Xo0AZMGTL6HyHUdcmAzMTh0t9CntvsnjRO0iOx,First Party,,ES001,,2022-11-03T20:37:55,Marketing,Opt_in,Omnichannel
2GY8h6xMpMkYN2WjpoSJ9LqSkZXKElAhqFfJzWxPdBdDkfibnzQowyZ7xroMCoYF,5dYPbo0bhLTCua9YTMIAXVX07ZW9fELAw2Vdt84yjkPUsTPz9z36tolQWQ2HPPAS,First Party,,ES001,,2022-12-07T08:30:53,Marketing,Opt_in,Omnichannel
aBILoUlbFeG0rhMFqWNePe2RcsdlfOa8nrmhaTGfh2gKCvwi59WVNKsM0FcS1N9m,Ee8PKGHfXIWYsSzFENc4DdCIaUWhO8lVASQbNh0S97L34UEADL9Pgd4M2VL2d2Yj,First Party,,ES001,,2023-01-15T05:11:30,Marketing,Opt_out,Omnichannel
3g7LJm75sgwXa8VFbpU1xA1V9XX0JD8FbyTou4gU68q4GVwij3q9Elc0XHQSDdae,i6EdcouM2MUv4qlU904gEXQSZCVLY6zA39cAKcCpwmBaS3cHzCe8G10CvkhH3lKK,First Party,,ES001,,2022-12-06T03:28:02,Marketing,Opt_out,Omnichannel
