Online_Engagement_Type,Platform_Name,Url,Referring_Url,Page_Name,Operating_System,Consumer_Key,Campaign_Key,Online_Engagement_Date,Engagement_Channel,Asset_Key,Brand_Key,Product_Key,Online_Engagement_Key 
Online Competition,,https://unmundodecervezas.com/desperados/promociones/cerveza-gratis/,,,,CwZDrAGRq19DT7173hOQ8OpZdy9io4PGmansFejX73Z6yGASdDIB1bHglhOHC2t7,,2022-12-11T04:53:16,Online,,DESPERADOS_OTRA,,E7vC1K3DWM8EhLsBvbVCJUiVY7Jb5bGcjMH3G5ManbL28smb9rY4zOHR2WrAOEVJ
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,lupDsuHKXgwksuRDOe0Y1veV7FdgcdXR2dNWW6GpdKCskHEzCkklBk9Ku6H9dGJ5,,2022-12-24T05:24:01,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,PNAzILsjYqC6pGQK1g5V6p5XQcDAn7m0QWtMmVr4AJR709uw6MeSgYehHqKK8KXx
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,GO77miH7I4JobJQ2BIr3SyMpTtg09NRnwrOEFjLlonSk5KJbCRSwpQEHzUmMt8E9,,2022-12-22T05:07:01,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,fAGUWnXs36l9hi6fwMau95cKUWL7OGsbktzxxhafXZa1MjVPs6kHruKxK2pxdIzc
Online Competition,,https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,,,,xWaAkC1x3lagh62dLF06oDJfBd6cWoWKpRdFPknhXkokboJkCBi1DAAUTrlODe3x,,2022-10-14T21:00:04,Online,,AMSTEL|ORIGINAL,,VzJUMVw7CIGpIs2DptCB0TjE75k7jvpYslR24VeT1wSjmidRgNOuySWBkCIQmUB2
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,x1vq4t1F4ix0H7Y8YnPcTAJJY6k1UvsXsIFPwJu31USUXC2BISQFVmuS8nzPFZkR,,2023-01-05T02:39:27,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,bkhq8kBDwkYyOZFzycGYE0tpIoanvt17tOa0VvjtnwTmgTNVsbDoBxhgovFFhG2X
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,o4um1DETi065cSf2TdZOheJpkYDtVaYvjq4WaekHiczX6vrFPPu1eDWyJuOn79zd,,2023-02-19T16:57:02,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,tCoLAIjCBtsz3ssy5HZCTIvUKZMuzknFqMskJzD2ahtuxLGaQHE6odHzxTEKGSJV
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,nyhrw6t7FBW07MtdMesDc0xbeyE86dx8jtGchuIJUE01WgHIxmSd2UuAOjaepNqu,,2023-01-15T12:25:50,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,NA6okg4F2uq6cwOeFBy9gK1jT2KNaFVAwFvycBQ8wO8VydwggsTOsHjTv1Io2XoE
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,YbqoYlovWIdGs4GZxTSA81EgS4fccl1A1fnSMlSS2J7DzeygrC0jT8eMTgASel1l,,2022-11-04T15:38:07,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,AjrQpnuOk2Nd6yRLChvzDIRjhn1Glto7AUB4ICPqznspGbgifFI9upUXsWt1jjS6
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,pLj7J5RGrsBVI7KCocre8zKxc3V5WQTKCtWDnPz9cHAh9rN5dy7SiwYJxXujresJ,,2023-05-07T08:41:28,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,KRgzKPQHfBeKTqt0VA3gYrVnhc9tHlalJwbbkKgxuNl0dun5WtCvaoN9KPWFDeBD
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,77JGACRHJrPIEfgAjapzlUcymiq2H7CwYMsGNWLQjGCGZ7tAUGCWjF4iktWrFj8o,,2023-05-24T11:49:58,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,JT8d71L3051yIJKgcT13aJa4MJktYWFa79Uc0gFA9FbOli8EnvjehhCror9zplXn
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,pMuluLczS1X37yB5rCeWiMGpqb2k8FLNOFJTgWNorU4geEaUbyDtmurA0kM4j1ed,,2023-03-15T22:30:11,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,esYLXyIYqgOPbSM0Qrd8bv5gZfszvvc996gaDT7yuQev1kwroxZVAxNek9Uq0fIM
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,jo8EVUi57g4ibxKLNsCbKDQ9WbAWtxkkMvdmdvfKwhXRx6VL30Vgq3lcKVGGi6uw,,2023-04-11T11:12:10,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,Pc90n8xlrkqwrNm4jQbNFPgXB0ixHE6oIyzcC8xhCPbBSHZjCDfojvweITDnc0ZL
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,7NWFswjQut6segj32aOuzb0ANnqgpBXaV1COULXxEBV0UEnIDlUJNoE0ayqvjhAd,,2022-10-06T16:53:43,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,K8ww54JQyqM7yM8GAWYfXXdxC799b3iASEV2HmnqpkYvE8RctIdfZeNalyzW2x43
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,vYqbe20TPZzZuSqvo0VGbsELAgPHHZUMxiaBHtvwRGNdkcycYVh2gddtYEq5FLf0,,2022-10-18T06:52:49,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,szGqE6pRwsNJ6SLNeTeM6v5aR9Ju4u8Bdk24IWslxP6PGO6P0QH0Vll9CeEpLuGG
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,I8h9ybdZFb58Fz3gy11rfkm15VXkIMYa3TGqda3J6QUQGHtQVJTEbHtVFvqw3f36,,2022-12-09T11:03:27,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,SiEh3ztwsd0eYsuU8zBxKLJPY3GIJI1Ormrs6fL0LOR1HdFcYRlduZdyuBzrcYyP
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,qDsvcBl9a1IUHfLTjHeXxwEs30CrXPHX4asKn0UCqMF0QmJHLuKVvMByzER9C9ys,,2023-04-25T10:59:06,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,WpabZl99RDtLRh0ZqtoWziRCUH6W4sufveANV3Bmt2HEUzvPnc0W71pfSWyUiAkD
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,6VR2Gad1qwlmGjElGAihWNVFfVIZnLuMTiUa585RzRDTOTrm53T00tRNYZ633cRL,,2022-10-22T10:03:02,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,TU9AgNJ5JGeQ13ewp4E1Z1Cz1jgr5l74aoGpx7YBiemJKZwjslCDCrEfmAvNQdcI
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,R1gg5ruvQuobt7q8IOJHrJVCpXKetZPFYcFrZBGJtnpjfnpWDQMYQAZIm5HABtDZ,,2023-02-23T18:32:20,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,km61AFXmh6gTF4L51krsaDIanU3IfubRrtG7dJrSyMdNThUWalzvc3G8BOSVUCpX
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,ecrzXcTY58QNaChd7HJgj2lOWIuIynyFoN5QFAvedrTWEBmPIVorM2BGh7O4RWmm,,2023-02-23T22:44:03,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,eiFpnVPxR49gHc8r6Sn1uBkHdQ2XjgJ5Pk16m6chsaIdIXQBA9wyJ2ketzofbDEv
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,LlxTC5wbfPKmYYavIGiHE2yafy0IXfFfiMfYKNlW3v5p8tDCilaWCYOUD0s7wBxv,,2023-03-23T12:25:46,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,GqS2xjqtNR8FtlOsqS2noXnrT1i2zsy0gT47g6TqbgEfpX7saGVRmshIUQ6G3JGU
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,Wvwf6Y5SaGZDwGX36XtcpOg1eHQfKuLKnu8oU6O7BZ6qXon53vIuZNlIk5slscCe,,2023-01-14T14:39:06,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,3ic0ai3LLGszcbrke1Kav8fFUvm28RXpWNXMwKHay5c74u8gW3MyyXBiCP6Dmwq8
Online Competition,,https://elmejoranfitrion.es/heineken-el-mejor-anfitrion/form?mode=1,,,,tuq6xAOcALNyQuHo7FmGq7rqlPUlqsOqJR55FxUV1XNLivDQEOrgpnzUkubEk7uM,,2023-04-27T05:49:04,Online,,HEINEKEN_ORIGINAL,,IG2jmr6Yll10foOhleVSCf115A0h6UXd87r3OqII8R05ueTckqVhg6eGWMK4Xz8G
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,7dG43CqFGgOyVjPWV61pxAziQjqOdjerzlHx8y1AxyAVoPXb8yaIO0sE8NoDwxwQ,,2022-10-21T21:35:11,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,QmzYb0zmYeGI4GwUvQ5b6rJPA7la6zSwkQyA7tDpmOkipm658rfaGFXQaLZyAQI0
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,Ne62LxRGhCjJXFeZBztXWIxXSq9lWenrn4sKwoj2jnmICuLjL64fK7EUTgjlj5ST,,2022-12-31T13:26:56,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,BIwlTLv7iJGs1KfMtLH7XUpOe6uwWm2O1OTQaf1LQ7ktsYr6bPSzDimfLoAZUo8E
Online Competition,,https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,,,,K7iRVre97dI7rXYAmxqPt2y4d3ofkGKg3R2HeHYq8zMtx4CruWmj9wSoJv74E5Gq,,2023-04-10T07:48:32,Online,,AMSTEL|ORIGINAL,,BbnxzJpt8SlBUozhhoYXeGsMGpK5riMGWM5bVKcDUucuO7WUmlohfXAxezCokvOb
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,X123uAWEbneIl2PwBx3JxNsR9VDqHXHSIvq85sLdk4y0XQn1cY0jrY2gBgKoBa6b,,2023-01-25T01:48:16,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,LuNIfFLVotf7KTnnO5kMGtREyWv0HuLVi6eZlB0UILr3X67D8Dc2F72clUBoJ9xl
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,5I9R8prfg7iU8PVtIUUNGCBCt1UFss9aqgtbnP83D7HU38xaz7eDxacafuE5nbeg,,2023-04-14T00:18:39,Online,,HEINEKEN_ORIGINAL,,Ov4TsMPhzjYxnGSMxOknyQ3I70KbiyWur6csVvRyFJsgvoIunq5AKKTkkMygMXLi
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,N9SYKuP9xz3fyYyJfdSWOvSAmxEV89qXNNiPNoTuqnaKXElCEFkJfJLuagsm9Vp8,,2023-05-17T03:26:30,Online,,HEINEKEN_ORIGINAL,,qEpZC7h5l6WwoV9e1jeVQUkrMMwSD4jzAvyebXm5GhEx67pFjr7nWeNmqKpMKMNJ
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,GPwIifxwLqOTnG5IhhyxGmCfdcg0doe5RsZ088RJyY1jvYRKC7BRdTWZYx5oukVO,,2022-10-20T04:20:35,Online,,HEINEKEN_ORIGINAL,,nfeb3z9M2K1QJEuPqdhovK7ZOG20gFdQtcGiqLNwpbHjwlP3hwyBpuqgFgyJiGQM
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,mLcPTXraJhto9Cj4uORjKnatPi1La6qy0mmgZ2EBnI9RSwr5Ih6pBqGSk4NmA8Tl,,2022-10-09T04:33:49,Online,,HEINEKEN_ORIGINAL,,rtXRhMmHBELEfbeQ9pwcRhchWTgihtG4e1PDbgXY9yYAqIossTF2579AvC0UqoVw
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,dZNLGsRA0lyxkjwfUI2TXuOMs3Q9Ek8k5GB2NkykITDk9bbY2wNnW496MyYYMZkF,,2023-04-20T06:15:12,Online,,HEINEKEN_ORIGINAL,,dj2GvHdXmKoUtR8RBs7AWkwEPSwY2SHNSbMWW61zjultU7tmZ0OOcWGXBwKHRMyz
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,GSsQXBOvi2zr3ejmzewPIRAfXYAGeWeXH0niyz01DQwLb2LqAk8fqATFK6qF3XQT,,2023-01-12T21:54:58,Online,,HEINEKEN_ORIGINAL,,NjzNYSiovBqgW9cPlLpKK7DY6JhdiYuBe2aOK0b1Wd4dK03vT1paey8v51dMMNMt
Online Competition,,www.unknown.com,,,,3oJzhk5OXMGvkSQhZ54X6VQCJsW8qedZgMupVQJDddv5fg6H5s9SZXCvXm5VuclT,,2023-05-08T18:13:50,Online,,LADRON DE MANZANAS,,K2luXjTyIZSaODAAf0BvGvBIy8i0Jz6TmEp0qmnTGP6tXAGqZ5wMrd6NUjJotH3D
Online Competition,,https://unmundodecervezas.com/guinness/promociones/the-home-of-guinness/,,,,JaX7c25Yvtzzpl71SQWbeHoabvexv3Ytm2LX5xujYDUMw8BVfkkax38p2dspqWuL,,2023-02-21T19:02:55,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,w6uzNFT5RRbSDifXO5eBCeMbsdOu8fslUFiIUfrB0tcUx0z4Rty9ndpootRQfmTf
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,6gXpScHlnkT11XRl1IQ6lQM9xnTOyUwCKyxc9G2QdSjGgmom0Noce4GUCFQ6pVZa,,2023-02-05T04:55:17,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,GR7SnzbgWU0E0RnrdBe02rXszobRrRzvjzPV4dYTzjKYXv2m6RSD85XhlJF56rr3
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,8lxk1ocXyNPG3tc7EUvF5dNiHVjJ00Q08HH05BQPZyCehYR7AVfIqrXkbjK9ZOn7,,2023-04-17T01:44:18,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,PetsInv79zxdNCu4hBb7WRnSG4QS5JqhZiPDXMKVRgZlQzUKMe9LTGFricxFwFhl
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,y2eR2ttPnCgX9r6CMHnh8YRVNpcQqmml2vPFLD27Ev2wNI99L0G3QaxYTGGTbWoy,,2023-02-17T01:32:18,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,WJcnhkl0PXOy8IP7cMkeh3LRiUBhYjFYfpDli2GWD143nWYR1kEBy0maZdEqQIya
Online Competition,,www.unknown.com,,,,fcwf1O5PbqJidzseeFvLtN5zhPQRTmJYoghbLTcbLRLt3nB4AEBMtNYFuRhRb1vU,,2022-12-15T09:48:06,Online,,HEINEKEN,,wDaH6QS6KingiRtTobUKw1IHDo3Yz8uv60yrsND6eUn9K3WfAh8a0YZuj12VVoVs
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,mh3HgyQXeJTZfuAuFizGXXOPmm3Pi57bNKR5DK7flfeyuzkUm8c6eQLZbWa5Upsq,,2023-01-03T01:11:54,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,RmSo2i6SM9KyuKPFDX9ZXGwuChcxmtLkAZcKExX9pFm3r7EpVCUMsvWHia9bvGLb
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,v8rodGSV07eV8omVebdTBsBomghT3ba5kDHh9pzPxWaEpci7wSCYZNgiMcaMYEC8,,2022-11-12T05:39:09,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,MFT5UuoMJp7RY98VfS7qKIlxiMmT34Ei2BBWTl8ZNYmQB4TrHffyhdOrqGsKcGUu
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,DbDUfBsHNsvgnP22UAY9lf2gzX67MR9WeooB0JHpeXPDxBR3TpVF3u1WUCuAply5,,2023-01-05T06:35:22,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,oFDHrZpi2PYpoEMkVw5DvuMZSehXeeVuMUKKLrMYrJLHTyTfWAha9hWR2Ri0z5hW
Online Competition,,https://iframe-heineken00-es.heineken.com/,,,,SikdupCdDdxytkGOdy9EMD1s8kmWGgrTxEyZFBC3Vw0OfnjcK04MlVsDRIal6QUt,,2022-11-17T07:23:13,Online,,HEINEKEN_00,,u0bfNnUHqAo0NJFVcEQrfpdTBLs0ZvNbvl9DTOIOcJeHWOMX6S3Ke3KZf40lZ4EW
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,uomv9G5zTGrb8fQeddr9yddVetnhhSQ1E4FfANyDP8yz5XUTNOjr2wb3jz2q2qa1,,2023-04-06T15:43:15,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,t2nXN6r0rDzDjyemMtmEw5Q6Ga9YuOW6OSQD5gI8AhgEVX9uPub21VfQLuTNe6KS
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,k2v2VPEfTknFsJus4dWkcm3Q1Fob7oL6oz2KY5U3ol351X1dP1YDBtwx7NTmVQUa,,2022-12-17T04:08:23,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,WojsAsEAEXDjHXWJy9Vq2APtu84h4wokYNSPWhrm34YUMqRPhR1ZcoC8YyPjbjqP
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,gfYOgqoYWB0oH5GCg23CZCfl2iaxdZwDanPb1ERyUyvgfdK3lFawe2hVWDeztW8Z,,2023-04-20T00:07:29,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,8Ag4i9musyKxLlG8em2XiMPkTVXBU4UBdMzLBWqbmGyMThwDjM8eRWtEAzUYJUTe
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,5iZPYsZbmoIyqGMBbxz7ZYSVKYfRI6pNilbl4nLPCh3mvk2UzJikoCfjWXb3JQlP,,2023-03-29T15:25:35,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,BKsQWPN6pgzkJ1ja3zGsHCY5JaqyTWP2X9heqaXBwuiwMOCMWluDKuKUwQRM9qTN
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,JjLifHiWXBjRXA7IC3CXGwk4yXLDTptBXd8mjBnHzyxT4VP4pOxP2vF5SJDZHAgT,,2023-05-26T15:04:09,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,EdpliTrwnsaCz1IC2ijsXBoTxCbAcnIMpKJ3LqbJLB7KMLZ5hd921lfnaNmYqldK
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,mbXluPteIy0pZInrD5VoDfBgmZNPXeKj3LsuVRz9ZGvQKB3osGrXnR6VciofMtwA,,2022-11-21T19:45:29,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,oZ5yzTS1wmbZgsV3GsURxD9cU9VStypJfb6vjlnrr6vCo8RjU6fkYPh1uhkpifVW
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,vTx0TjMXh3VWZ49yt2nsQCQcxqXYic5QlXAx2NN48hXNDheHaYskU1rvH3UiIx9E,,2022-11-09T02:14:59,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,1tU5HT3HXJcQ1s1gCVRCzPCHBqwhV4S30m0fxNGzVHeoabRnGctSGQ5yVhLLCsVZ
Online Competition,,https://hsportsbar.es/heineken-sports-bar/form?mode=1,,,,rYzBPd3YXA6OnpILCxt3d1URSLVlMl0Jq5GUIb9jRZYgxs4abMknjfynxpeghNxz,,2022-11-19T20:23:17,Online,,HEINEKEN_ORIGINAL,,V2fSdiffnX6ZUEWfuUnrpetX9yQUAt3Lwpam6xqgiJUHSGHTN4uxgItOJ0Fm9V6J
Online Competition,,www.unknown.com,,,,EeDCDdEICARHDnnVzMVxTxku0FytEe1bYRS1Q8l359jmmNaU5ulrWiG3Xo66Xram,,2023-02-11T20:34:07,Online,,,,EKYoKMpVm6Lfn0MkKExP6wh6UCA8rOlzAlEvjkau8y6u0KmVfd2VIxMij12Q78x6
Online Competition,,https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,,,,i57cG5grfAmnK5CiUg8lvQyWvf24vI8Lysedj6FZqDysmwKlX5gMVfk25UYLziu6,,2023-04-28T17:25:48,Online,,HEINEKEN_ORIGINAL,,0dtjPr12aRYrPujLWddHhW56jm2H23PmORavcBJ9xDwg7fUrsuuMOUuPTUlWnw7D
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,GzK32bAYagEgxSRoeQnyJ9kDBoFoSHpO4NksDmQnWtIT9D6cAzatZEW7urjoplxp,,2023-01-12T12:57:38,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,5YjmF9ZIb0CZRF00UU1Zg2izsHpbgqeJK3PFTTMm6aiTUs5titwfhKLe5uWOUrfW
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,xHJQfgDYp81CalmC6LtwcvEgCcgwD2zP0K7oFpzzcaIXJFadBP6fO2ibcfhCA5Nq,,2023-02-06T02:27:16,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,kV9PZhzgwsbSDHBYGXsA9BC1q3o9QPqrNWQXCF4y2LaRLzNthhFdDbYLYDGVf8EJ
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,rxp5sZNgWTysaDoAWJYxulswMUgdlZswter7PCEBgKE6JZ2e3T6bLdnds08kEc7N,,2022-12-06T12:42:52,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,gvNCQSFR46mnsQ3iu95HHB1JHx9Pfiu6cHuwlkIqm5eYCdobXNQ9tjgmrPjzpzlB
Online Competition,,https://unmundodecervezas.com/guinness/promociones/the-home-of-guinness/,,,,LsYFCe1jedTNvkfjdDMXMQc7G2VZoEZGcNm8QmMKxyJqFj5TOwRmHF0Jyr1Gy4VS,,2023-03-11T15:43:43,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,fMrj9Ry5DGEq5DyWeEViNKzkk2XWjbwKiXeNn5xKRDjKTW634pjIJoAAR25xA0ym
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,EDSQ0sMHROlG56BiaYZvix9DvupEA9sXx4RYZ9UxDBRMvouR3YiWqQt4LqenDeMx,,2023-03-24T06:34:42,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,wbXMHwUsVXzhnCt1GkDjmLZtyMH2x1DIAy6nsNP0fbEJjj0GqY6pRfSruhCBWqhK
Online Competition,,https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,,,,HutZZKZFe7Ry7nmzg38ibe0bH76LaUYoIgdP4bTnurovEfxID9L4HcZUfNhzamWN,,2023-05-24T09:24:57,Online,,AMSTEL|ORIGINAL,,DpAPOTxSaK17ah4BM0igHDdIjJQPseOHbwt2lJHfHvvTkA6qRXD9Y8afb6GKAyQE
Online Competition,,https://www.somosdebarra.bar/code-form/53,,,,UwESv0mRLVGDpudPwjLqwT1PAhy2Xc8WO7vmaIFNvMQgqV4O0n3tnakBemeEeYz2,,2023-02-11T18:50:52,Online,,CRUZCAMPO_ESPECIAL,,wGi0Q5pBr5KOW18mFc8qJCFdBUDJ7WSa9SmcwBVPFG8mDQpoat12yZWj9jkkqeMT
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,UzRi0hRbPV8tXAu6eN6wjQyyR9Blol7EAQlrqczJkhF24hUBoQt0eK6C4mQSJlSO,,2023-04-23T01:12:42,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,NrxETjmUMd98eJavatudV2h9bql0PAn0vMlWPXJc9UxprPuGyq2nB8cF4SavmzSl
Online Competition,,https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,,,,Zln4pdcdVtK5Fwxim0dVI1nfTm5Bri5NJSPVZ8fu923gXQWOhGMqOwOmHqyxaMag,,2023-01-15T18:07:43,Online,,HEINEKEN_ORIGINAL,,MjJDZjTweAxYvYlXcebk0ZJzOVzxqHGkyuYMBLLYYfFsUn8ZPDs4KYsTQwlD3wWb
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,j1hi3a7I88AeNGtqAlynuwyM7A0ETeYVWw3zH51R1r4Ewu6hFFwhCoip5hTkPn2u,,2023-05-09T07:32:29,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,E2nq0Co9c5eMhfdbqj5yTOMc12czHEuIWK3b80HN43O33fa46iybAYxnwm4aoywi
Online Competition,,www.unknown.com,,,,yYOmudhHNtZwMJOzR6s2jt087r92fSwnagcsC7epEDhNz5y4s7oQGoQeSlAWVFTF,,2023-01-07T02:12:03,Online,,,,2LAG03SfU2b9Typn2p2P2g204uTefj7ggpq9Ow20hBMxSoJmzbbrtO9FeSPOpDC8
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,U6OjiEgylZpVsfqwovjDELEOS6DVsCAyPusj4GWZkTjzMP09W6WHmvlxkyRGbvvr,,2022-10-29T05:05:58,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,WzqRIZXJG05B3HxvIb6mzuwdBL5qLBdmQaNk1LMur1HZx1Sc19ucKDwo1uTBrm2v
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,o8sRYw7plScDzjz9ZSH5IRd0MYhpxrV5P47hoxf1ZGMQMi7DlfkGb8ZHwMfnXIgy,,2023-01-26T01:18:20,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,B7bQW9PDDNlHolrD2LnDc69vzQ0DpWcP1yryFMBK5bto1FAoyYxVy1PjKL1QGfPc
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,3I8DYByDuuoOPZhQ14gK2Mm5ibgYKFLpAGSD3m2oYqlZQRdZwhoz4Rxvp4uBI2WA,,2023-03-21T22:40:34,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,27cVPtQGtUzUoVqsuNO8gF1LodKoVjql3rMxAOMAn7Cggn7sxtgEmBPwM2dsgorG
Online Competition,,https://coupon.unmundodecervezas.com/p/82k4gb/ugayzbartv9wj2jkvyme780,,,,BIVAFGH7WMCNKC1jdtbVyYjSKEs20hdvbl5BSAQG5WQ1ioBXVevij1XO9bUYJnP9,,2023-04-07T05:01:30,Online,,DESPERADOS_ORIGINAL,,AvciCkMNFKrgDIjL8Eo7DyYwtZrm6YNLSydU8nCrUKvCGe4Vbi63pDgKsIlbdWXF
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,T2V0IVQkg3U8out6zU5QR3nvnGEy8zNxi0qqj0mpvq4q5J6rs8U5qx9SzwVIr8r9,,2022-12-02T00:40:49,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,2REil4kcithpUcBXaCemG5iwyZWMV7JLsxlO3H4F8Nz2LIkBZf7333IsSbNgtMbu
Online Competition,,https://iframe-music-es.heineken.com/events/coachella-2023,,,,Lw7zqQ4q3QamLrcjxIn0TV2Wh8OiUYUjNk2SaQwaBY13ImO0uikRbPtGOLiL8LB4,,2023-03-30T18:35:58,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,OR7SpHp6q8yuNERjPDU3carBASTB5oJ6D3RYzzLzYXNnZ0SlSoEOwjcWHy1nFp5b
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,EDxpCbEePUvHV2rKjZh8jQDpbZrn7026MnJNg0dS8nXiHo8CHxeWkadNQzY7LwHv,,2022-10-18T01:32:10,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,Zk5QcXjoXairq14crScobw2rStAremGXtRcxOOCAn2kNhjeTAI1mA1QZQ9llPiWO
